ID,Latitude,Longitude,Primary Type
10816346,41.877482909,-87.67708444600001,OFFENSE INVOLVING CHILDREN
10816351,41.916930759,-87.746431558,NARCOTICS
10816367,41.867215443,-87.68605578399999,MOTOR VEHICLE THEFT
10816369,41.706493261,-87.640395199,OTHER OFFENSE
10816374,41.708280992,-87.64287002299999,OTHER OFFENSE
10816379,41.899363249000004,-87.767981496,BATTERY
10816382,41.874961664000004,-87.746158435,NARCOTICS
10816383,41.772364083,-87.652183869,BATTERY
10816388,41.737639763000004,-87.601207865,OTHER OFFENSE
10816393,41.882501998,-87.73062929999999,NARCOTICS
10816394,41.865592547,-87.705643654,PUBLIC PEACE VIOLATION
10816396,41.894945698,-87.754893341,ASSAULT
10816401,41.795814981999996,-87.671119124,OTHER OFFENSE
10816413,41.872848316,-87.69914356,NARCOTICS
10816416,41.882553868,-87.62438380200001,THEFT
10816428,41.794703901999995,-87.62205963,OTHER OFFENSE
10816433,41.929743818,-87.684273777,THEFT
10816434,41.892915337,-87.72522050100001,WEAPONS VIOLATION
10816438,41.880775433000004,-87.627029031,CRIMINAL TRESPASS
10816448,41.954367657,-87.66325261,ASSAULT
10816451,41.796939201,-87.703651531,NARCOTICS
10816455,41.751329969000004,-87.601030331,WEAPONS VIOLATION
10816456,41.802953366,-87.619430368,LIQUOR LAW VIOLATION
10816458,41.726593154,-87.606275126,NARCOTICS
10816473,41.940832734000004,-87.678390679,ASSAULT
10816485,41.694369861,-87.62615028200001,ASSAULT
10816487,41.839965629,-87.717112736,BATTERY
10816490,41.86866942,-87.74301085,PROSTITUTION
10816491,41.86864875,-87.74326069899999,PROSTITUTION
10816492,41.870014994,-87.738926756,PROSTITUTION
10816494,41.86866942,-87.74301085,PROSTITUTION
10816495,41.867838851,-87.735763817,PROSTITUTION
10816496,41.870364073000005,-87.744897116,PROSTITUTION
10816498,41.86881701,-87.741294925,PROSTITUTION
10816499,41.818236515,-87.697481536,MOTOR VEHICLE THEFT
10816502,41.871464374,-87.71969984,NARCOTICS
10816504,41.878860159,-87.72641866200001,CRIMINAL TRESPASS
10816506,41.819915762,-87.70291287299999,OTHER OFFENSE
10816507,41.762040311999996,-87.616152735,BATTERY
10816509,41.824177766999995,-87.70444135299999,NARCOTICS
10816513,41.712391299000004,-87.642298633,INTERFERENCE WITH PUBLIC OFFICER
10816514,41.780335166,-87.670292155,NARCOTICS
10816515,41.778253469,-87.700681358,WEAPONS VIOLATION
10816516,41.872924943,-87.744991122,NARCOTICS
10816517,41.722275618000005,-87.55383550299999,NARCOTICS
10816519,41.935432921,-87.668504341,THEFT
10816520,41.875616326999996,-87.705967843,NARCOTICS
10816540,41.679210196,-87.62392954,NARCOTICS
10816544,41.802352713000005,-87.694036967,NARCOTICS
10816547,41.791253343,-87.80023418399999,BATTERY
10816552,41.921389020999996,-87.72668088799999,CRIMINAL DAMAGE
10816560,41.873699424,-87.704705156,NARCOTICS
10816563,41.839955532,-87.70612178799999,ASSAULT
10816565,41.890646342,-87.718612801,MOTOR VEHICLE THEFT
10816567,41.805218198,-87.694118516,CRIMINAL DAMAGE
10816577,41.885348124000004,-87.70962215700001,WEAPONS VIOLATION
10816584,41.776457059,-87.68221416600001,BATTERY
10816586,41.866235210999996,-87.720473094,MOTOR VEHICLE THEFT
10816588,41.846605661999995,-87.724627938,WEAPONS VIOLATION
10816589,41.909618829,-87.676277805,BATTERY
10816599,41.892546106,-87.74817171299999,CRIMINAL DAMAGE
10816603,41.880188794,-87.742816709,WEAPONS VIOLATION
10816612,41.796657388,-87.707321615,CRIMINAL DAMAGE
10816613,41.865336883000005,-87.625785555,BATTERY
10816620,41.875286899,-87.67649739,PUBLIC PEACE VIOLATION
10816626,41.746034185999996,-87.552785975,BATTERY
10816630,41.851914495,-87.694571424,NARCOTICS
10816637,41.874167643,-87.686235321,BATTERY
10816642,41.874938406,-87.74805329700001,CRIMINAL DAMAGE
10816657,41.787415836,-87.69606278799999,BATTERY
10816671,41.819836685,-87.69456013799999,ASSAULT
10816672,41.954668337,-87.715387741,BATTERY
10816675,41.940727712,-87.68795190799999,BATTERY
10816700,41.728233132,-87.552162575,INTERFERENCE WITH PUBLIC OFFICER
10816702,41.685784724,-87.65747643700001,WEAPONS VIOLATION
10816703,41.895865840999996,-87.731032579,NARCOTICS
10816724,41.736711088,-87.663087144,THEFT
10816726,41.711831841,-87.640539303,MOTOR VEHICLE THEFT
10816727,41.901541103,-87.72017600299999,NARCOTICS
10816728,41.957454180999996,-87.653330417,BATTERY
10816735,42.009425375,-87.666233173,BURGLARY
10816737,41.900424795999996,-87.642467932,BATTERY
10816744,41.917202945999996,-87.757370901,BURGLARY
10816754,41.790908978000004,-87.68521054899999,NARCOTICS
10816775,41.982742067,-87.656592266,CRIMINAL TRESPASS
10816782,41.832043206,-87.613364699,BATTERY
10816793,41.894178865,-87.712617811,NARCOTICS
10816794,41.675346911999995,-87.61873390000001,NARCOTICS
10816812,41.893661759000004,-87.71290562899999,NARCOTICS
10816821,41.710681041,-87.63449400299999,OTHER OFFENSE
10816823,41.711714647,-87.642954141,WEAPONS VIOLATION
10816828,41.790408191,-87.622356474,NARCOTICS
10816830,41.865207022,-87.722704015,NARCOTICS
10816863,41.948677486,-87.646755398,MOTOR VEHICLE THEFT
10816866,41.77831056,-87.689714955,NARCOTICS
10816879,41.919041854,-87.767359565,BATTERY
10816882,41.883500186999996,-87.627876698,THEFT
10816891,41.979006297,-87.906463155,MOTOR VEHICLE THEFT
10816904,41.674182164,-87.615027861,BATTERY
10816917,41.937719361999996,-87.681032068,BATTERY
10816924,41.867486340999996,-87.727668049,NARCOTICS
10816925,41.909635949,-87.74523459999999,NARCOTICS
10816927,41.695908161,-87.595822806,THEFT
10816940,41.709524259,-87.646548382,NARCOTICS
10816947,41.808659638,-87.660969527,CRIMINAL TRESPASS
10816948,41.727732948,-87.66283244899999,NARCOTICS
10816953,41.880990522,-87.70463737,CRIMINAL DAMAGE
10816962,41.880775433000004,-87.627029031,BATTERY
10816969,41.84898579,-87.712482326,CRIMINAL DAMAGE
10816979,41.867268685,-87.702029327,NARCOTICS
10816995,41.748928819,-87.60147905,BATTERY
10817014,41.867608211,-87.680298775,BATTERY
10817015,41.769185486,-87.625732415,INTERFERENCE WITH PUBLIC OFFICER
10817016,41.854770868,-87.63014895299999,ASSAULT
10817026,41.820368978000005,-87.684748473,CRIMINAL DAMAGE
10817032,41.895896023,-87.677913394,THEFT
10817066,41.865451654,-87.716614744,BATTERY
10817072,41.751164599,-87.612198632,ASSAULT
10817096,41.771549634,-87.710817451,MOTOR VEHICLE THEFT
10817099,41.782543523,-87.66306103,BATTERY
10817104,41.874193745,-87.738252825,NARCOTICS
10817109,41.872638404,-87.716530977,NARCOTICS
10817112,41.744318895,-87.552367031,OTHER OFFENSE
10817117,41.73327429,-87.55133578,BATTERY
10817118,41.953910271999995,-87.65452980799999,THEFT
10817122,41.840375885,-87.629033152,CRIMINAL TRESPASS
10817125,41.880081938000004,-87.67233921799999,CRIMINAL TRESPASS
10817138,41.768790662,-87.625344521,CRIMINAL TRESPASS
10817139,41.76180325,-87.701517396,WEAPONS VIOLATION
10817141,41.736148121,-87.62907024299999,THEFT
10817146,41.741425843,-87.621123609,BATTERY
10817155,41.867752226,-87.697156311,WEAPONS VIOLATION
10817156,41.87859028,-87.74576168899999,ASSAULT
10817168,41.789204622,-87.70343754299999,THEFT
10817169,41.756079299999996,-87.645715091,WEAPONS VIOLATION
10817170,41.689798247,-87.628455679,NARCOTICS
10817171,41.854553990999996,-87.68081700299999,WEAPONS VIOLATION
10817178,41.840174701,-87.708571081,OTHER OFFENSE
10817181,41.766498729,-87.621718782,WEAPONS VIOLATION
10817183,41.814031072,-87.603992173,OTHER OFFENSE
10817185,41.882004688,-87.72894843200001,WEAPONS VIOLATION
10817186,41.655848698,-87.59576404,CRIMINAL TRESPASS
10817187,41.930459856,-87.643753566,ASSAULT
10817190,41.748034063,-87.65003350799999,ASSAULT
10817192,41.760107710999996,-87.653981184,PUBLIC PEACE VIOLATION
10817193,41.976454319,-87.901364605,OTHER OFFENSE
10817195,41.893990113,-87.70215557700001,NARCOTICS
10817202,41.896485284,-87.642212878,NARCOTICS
10817203,41.86625461,-87.718967674,NARCOTICS
10817214,41.770900494,-87.62793507299999,WEAPONS VIOLATION
10817223,41.890053025,-87.62870440200001,PUBLIC PEACE VIOLATION
10817226,41.747170897,-87.60511954100001,WEAPONS VIOLATION
10817227,41.710000066,-87.64534571600001,WEAPONS VIOLATION
10817228,41.725403515,-87.572993166,ASSAULT
10817232,41.767747461,-87.683324967,ASSAULT
10817236,41.920953865,-87.757282054,BATTERY
10817244,41.930459856,-87.643753566,WEAPONS VIOLATION
10817256,41.860651861,-87.727945465,WEAPONS VIOLATION
10817258,41.757183953,-87.65148311899999,BATTERY
10817259,41.751928332,-87.64407726399999,CRIMINAL TRESPASS
10817260,41.715863801,-87.636998103,NARCOTICS
10817267,41.794794662,-87.61679251,BATTERY
10817289,41.721037328,-87.67526475,BURGLARY
10817290,41.892431414,-87.719884838,BATTERY
10817296,41.866184544,-87.724361483,MOTOR VEHICLE THEFT
10817298,41.729170867,-87.551235346,THEFT
10817300,41.964486669,-87.656892125,CRIMINAL DAMAGE
10817301,41.890053025,-87.62870440200001,PUBLIC PEACE VIOLATION
10817318,41.841629528,-87.724480599,BATTERY
10817613,41.999910093000004,-87.70092963100001,CRIMINAL TRESPASS
10817642,41.907148881,-87.727660664,NARCOTICS
10817647,41.894401176,-87.712623004,NARCOTICS
10817648,41.704204007,-87.64396465600001,NARCOTICS
10817652,41.764974816999995,-87.65935480700001,NARCOTICS
10817661,41.88233367,-87.62784179100001,CRIMINAL TRESPASS
10817697,41.77619725,-87.738558346,OTHER OFFENSE
10817706,41.858555296,-87.66133546399999,THEFT
10817710,41.830763106999996,-87.614476154,OTHER OFFENSE
10817711,41.851804072,-87.68563492,THEFT
10817713,41.894275420999996,-87.710178066,WEAPONS VIOLATION
10817739,41.742710224,-87.63408818100001,THEFT
10817759,41.883500186999996,-87.627876698,THEFT
10817783,41.863842903000005,-87.722661927,NARCOTICS
10817789,41.749761473,-87.667066812,PUBLIC PEACE VIOLATION
10817790,41.72941514,-87.55123971,CRIMINAL TRESPASS
10817795,41.798269415,-87.717174949,MOTOR VEHICLE THEFT
10817798,41.875035504,-87.74396569,NARCOTICS
10817799,41.896888585999996,-87.628203192,DECEPTIVE PRACTICE
10817802,41.864493678,-87.639158,THEFT
10817807,41.733367244,-87.666642743,OTHER OFFENSE
10817816,41.757614433,-87.58611526600001,THEFT
10817828,41.899192536,-87.62533113,NARCOTICS
10817843,41.882139587,-87.71104513,CRIMINAL TRESPASS
10817844,41.736259984,-87.62806878200001,CRIMINAL TRESPASS
10817848,41.976851851999996,-87.654999693,THEFT
10817868,41.975664719,-87.65984830200001,THEFT
10817877,41.909588772,-87.748894125,CRIMINAL TRESPASS
10817892,41.703447034,-87.62910494799999,OTHER OFFENSE
10817898,41.870869779,-87.71373556,NARCOTICS
10817927,41.793320428,-87.646351324,BATTERY
10817934,41.776668961999995,-87.67749364299999,OTHER OFFENSE
10817935,41.793529101,-87.642707624,BATTERY
10817936,41.880386082,-87.75407359100001,PUBLIC PEACE VIOLATION
10817937,41.880417506,-87.62773067299999,THEFT
10817942,41.739727015,-87.60491052200001,ASSAULT
10817948,41.775448959,-87.640756951,ASSAULT
10817963,41.866235446,-87.72051714700001,ASSAULT
10817968,41.910734015,-87.803370608,OTHER OFFENSE
10818009,41.86821682,-87.6304532,THEFT
10818010,41.721005667,-87.64320268600001,OTHER OFFENSE
10818014,41.851031045,-87.70155403,CRIM SEXUAL ASSAULT
10818015,41.891893286,-87.62807449799999,THEFT
10818017,41.727841215,-87.62640976200001,NARCOTICS
10818021,41.86625461,-87.718967674,NARCOTICS
10818031,41.850746228,-87.733394012,CRIMINAL DAMAGE
10818035,41.758979264000004,-87.56708820600001,ASSAULT
10818036,41.756060363,-87.65452964,ASSAULT
10818040,41.780352232,-87.66424243,BATTERY
10818052,41.68790696,-87.619491899,ASSAULT
10818053,41.801145713000004,-87.68482133200001,WEAPONS VIOLATION
10818057,41.886069404000004,-87.766721551,NARCOTICS
10818058,41.728326886,-87.64218649600001,WEAPONS VIOLATION
10818069,41.742399606999996,-87.64628611200001,CRIMINAL TRESPASS
10818070,41.750472394,-87.634297122,PUBLIC PEACE VIOLATION
10818083,41.702554759,-87.62458117,CRIMINAL TRESPASS
10818087,41.904159474000004,-87.747044455,WEAPONS VIOLATION
10818088,41.773028030999996,-87.612137085,WEAPONS VIOLATION
10818090,41.751917861,-87.650135245,BATTERY
10818091,41.666262658,-87.627091117,ASSAULT
10818104,41.779244263,-87.684462764,BATTERY
10818112,41.776781745,-87.68479188100001,WEAPONS VIOLATION
10818113,41.745394001,-87.600163368,BATTERY
10818167,41.655240178,-87.60232109799999,BATTERY
10818169,41.780420705,-87.675145585,OTHER OFFENSE
10818188,41.880870878,-87.76320917299999,CRIM SEXUAL ASSAULT
10818190,41.762040495,-87.616182056,BATTERY
10818202,41.893646656,-87.63117714299999,THEFT
10818524,41.953177006,-87.767307661,THEFT
10818525,41.905529073000004,-87.66755465600001,THEFT
10818530,41.866235446,-87.72051714700001,NARCOTICS
10818549,41.88233367,-87.62784179100001,OTHER OFFENSE
10818558,41.879391657,-87.745236588,NARCOTICS
10818560,41.880141912,-87.75354334200001,NARCOTICS
10818562,41.893649131,-87.714125144,NARCOTICS
10818566,41.749358275,-87.610796975,ASSAULT
10818641,41.915729613,-87.746056778,THEFT
10818683,41.788232091,-87.767015539,THEFT
10818721,41.756455136999996,-87.563896676,CRIMINAL DAMAGE
10818739,41.881911561,-87.736855555,WEAPONS VIOLATION
10818744,41.780415657,-87.60560879399999,OTHER OFFENSE
10818746,41.880908141,-87.711685014,NARCOTICS
10818752,41.883354898,-87.761648404,BATTERY
10818754,41.849432506,-87.663534056,WEAPONS VIOLATION
10818759,41.742191155,-87.664444546,CRIMINAL DAMAGE
10818785,41.750940756999995,-87.62518522200001,NARCOTICS
10818798,41.786188054,-87.654666603,MOTOR VEHICLE THEFT
10818803,41.816794814,-87.607933765,NARCOTICS
10818821,41.889731493,-87.75541048299999,NARCOTICS
10818828,41.675333570999996,-87.619678436,OTHER OFFENSE
10818835,41.867101385,-87.72337620200001,NARCOTICS
10818842,41.763066505,-87.580520922,THEFT
10818844,41.767815431,-87.662682837,NARCOTICS
10818853,41.779483731,-87.663547521,NARCOTICS
10818854,41.780978616999995,-87.776498443,BATTERY
10818860,41.754121535,-87.70746024799999,BATTERY
10818863,41.824675709,-87.617013434,THEFT
10818875,41.90086502,-87.724112886,NARCOTICS
10818877,41.86344706,-87.72875979,NARCOTICS
10818880,41.881547401999995,-87.66146917,THEFT
10818881,41.737094305,-87.57299817799999,CRIMINAL DAMAGE
10818888,41.935560905,-87.71804568799999,NARCOTICS
10818891,41.818585099,-87.69452488399999,NARCOTICS
10818898,41.881985926999995,-87.697026155,CRIMINAL TRESPASS
10818903,41.866499003,-87.696823632,OTHER OFFENSE
10818954,41.751464464,-87.64406390200001,THEFT
10818964,41.780363056999995,-87.675142508,NARCOTICS
10818966,41.679828115999996,-87.62444623,NARCOTICS
10818973,41.747161712,-87.73155603299999,CRIMINAL TRESPASS
10818977,41.863900549,-87.72266505,NARCOTICS
10818983,41.737770715,-87.64366441799999,WEAPONS VIOLATION
10818987,41.866213478,-87.722059303,CRIMINAL TRESPASS
10818994,41.895896023,-87.677913394,THEFT
10819024,41.901150484,-87.663045256,THEFT
10819026,41.747615734,-87.60602698,BATTERY
10819027,41.862218265,-87.639087164,CRIMINAL TRESPASS
10819028,41.851949553000004,-87.618995915,NARCOTICS
10819063,41.750212035,-87.674768971,CRIMINAL TRESPASS
10819072,41.883500186999996,-87.627876698,THEFT
10819088,41.804226916,-87.674582898,MOTOR VEHICLE THEFT
10819101,41.778818059,-87.677548739,NARCOTICS
10819105,41.802467881999995,-87.666033275,INTERFERENCE WITH PUBLIC OFFICER
10819112,41.81150781,-87.64560679799999,ASSAULT
10819122,41.797021352,-87.654937389,BATTERY
10819130,41.866184544,-87.724361483,NARCOTICS
10819132,41.87510416,-87.73865195,NARCOTICS
10819136,41.735483573,-87.6047936,NARCOTICS
10819137,41.903933222,-87.62912853600001,BATTERY
10819170,41.721556416,-87.636240668,OTHER OFFENSE
10819186,41.710295834,-87.61871320600001,BATTERY
10819187,41.850416875,-87.733386078,BATTERY
10819189,41.892543961,-87.71989110700001,OFFENSE INVOLVING CHILDREN
10819199,41.882139587,-87.71104513,CRIMINAL TRESPASS
10819206,41.876860798,-87.744037046,NARCOTICS
10819209,41.783319471,-87.615699325,WEAPONS VIOLATION
10819236,41.811679423,-87.668699815,CRIMINAL TRESPASS
10819237,41.707711272,-87.620133488,NARCOTICS
10819239,41.751648101,-87.729879646,CRIMINAL DAMAGE
10819241,41.791668176,-87.656024275,NARCOTICS
10819242,41.750142073,-87.61368693799999,BATTERY
10819268,41.770988374,-87.586268005,CRIMINAL TRESPASS
10819313,41.803075211,-87.67139647,NARCOTICS
10819315,41.859877087,-87.737218221,WEAPONS VIOLATION
10819317,41.892477147,-87.712564504,NARCOTICS
10819335,41.924165131,-87.75193966399999,INTERFERENCE WITH PUBLIC OFFICER
10819342,41.92277852,-87.76716118899999,THEFT
10819344,41.91000536,-87.715759913,THEFT
10819358,41.965725624,-87.654790481,THEFT
10819360,41.875625633,-87.62945039600001,CRIMINAL TRESPASS
10819362,41.751290896,-87.60481278,NARCOTICS
10819365,41.761241201,-87.56103555,BATTERY
10819367,41.78406553,-87.60560418899999,INTERFERENCE WITH PUBLIC OFFICER
10819370,41.711757749,-87.64054009799999,BATTERY
10819371,41.96055619,-87.71312483,NARCOTICS
10819375,41.759118519,-87.645470066,PROSTITUTION
10819377,41.782119791,-87.664282719,PROSTITUTION
10819378,41.782655024,-87.66429915399999,PROSTITUTION
10819379,41.7642823,-87.644388581,PROSTITUTION
10819381,41.762465295,-87.644342041,PROSTITUTION
10819382,41.781303557,-87.663609245,PROSTITUTION
10819384,41.784941795,-87.663490716,PROSTITUTION
10819392,41.807169701,-87.68438645399999,BATTERY
10819401,41.734207282,-87.60476405799999,ASSAULT
10819406,41.754104982,-87.615024336,OTHER OFFENSE
10819429,41.845170583000005,-87.655566701,BATTERY
10819437,41.742267488,-87.70219262299999,BATTERY
10819439,41.802009291,-87.622077869,CRIMINAL TRESPASS
10819442,41.737456911,-87.641223921,BATTERY
10819458,41.902688193,-87.72430126399999,ASSAULT
10819466,41.925050395999996,-87.700850013,ASSAULT
10819480,41.875284555,-87.72437424200001,OTHER OFFENSE
10819484,41.685705853,-87.53164843,THEFT
10819505,41.783085215999996,-87.66607295799999,ROBBERY
10819506,41.782423623,-87.66792773899999,BURGLARY
10819692,41.93467909,-87.63670682700001,NARCOTICS
10819699,41.976421200000004,-87.904976266,CRIMINAL TRESPASS
10819728,41.856918691,-87.73351252299999,BATTERY
10819769,41.896370692,-87.717562519,NARCOTICS
10819786,42.020771125,-87.67072217,BATTERY
10819791,41.693200858000004,-87.642405219,PUBLIC PEACE VIOLATION
10819815,41.94353956,-87.80180884,MOTOR VEHICLE THEFT
10819825,41.953129518000004,-87.771046865,BURGLARY
10819858,41.888662662,-87.74864419299999,NARCOTICS
10819868,41.920694772,-87.703248332,BATTERY
10819874,41.788786066,-87.622315729,ASSAULT
10819877,41.881919676,-87.73630464899999,NARCOTICS
10819882,41.668217227,-87.634371495,CRIMINAL TRESPASS
10819883,41.872848436999995,-87.699165589,NARCOTICS
10819887,41.85605751,-87.721128222,ASSAULT
10819896,41.712960465,-87.553695346,BURGLARY
10819921,41.87263866,-87.716578706,NARCOTICS
10819931,41.930739415,-87.758851443,BATTERY
10819948,41.780409278,-87.670295058,NARCOTICS
10819959,41.884924789,-87.754017906,NARCOTICS
10819982,41.705106592,-87.620524823,PROSTITUTION
10819986,41.817517134,-87.60672234299999,CRIMINAL TRESPASS
10819998,41.867264215,-87.638059664,CRIMINAL DAMAGE
10820001,41.883534484,-87.75640276700001,NARCOTICS
10820008,41.871375108,-87.625928248,PROSTITUTION
10820010,41.804104826,-87.664849946,OTHER OFFENSE
10820013,41.901486201,-87.720172855,NARCOTICS
10820032,41.904890453,-87.762495929,MOTOR VEHICLE THEFT
10820184,41.771518515,-87.66521405399999,NARCOTICS
10820194,41.737094305,-87.57299817799999,BATTERY
10820211,41.90556698,-87.72638987200001,THEFT
10820213,41.88171846,-87.62776042600001,THEFT
10820220,41.838962738,-87.66158452299999,BATTERY
10820221,41.882119263,-87.773759363,MOTOR VEHICLE THEFT
10820222,41.758067983000004,-87.635094328,NARCOTICS
10820223,41.91058325,-87.726353375,THEFT
10820225,41.884389103000004,-87.706866213,BATTERY
10820232,41.876323565999996,-87.73777775399999,NARCOTICS
10820234,41.706070186,-87.65364580299999,THEFT
10820250,41.788610533,-87.64257340799999,OTHER OFFENSE
